Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA200,RSI
2022-09-27 00:00:00-04:00,64.36000061035156,65.05999755859375,62.7400016784668,64.29000091552734,4905900,0.0,0.0,,
2022-09-28 00:00:00-04:00,63.130001068115234,65.88999938964844,63.029998779296875,65.5,5070500,0.0,0.0,,
2022-09-29 00:00:00-04:00,64.0,64.30999755859375,61.41999816894531,62.939998626708984,7078800,0.0,0.0,,
2022-09-30 00:00:00-04:00,62.720001220703125,64.70999908447266,62.290000915527344,62.33000183105469,5847500,0.0,0.0,,
2022-10-03 00:00:00-04:00,63.0099983215332,65.54000091552734,61.939998626708984,64.79000091552734,6357600,0.0,0.0,,
2022-10-04 00:00:00-04:00,67.0,68.94000244140625,66.79000091552734,68.91999816894531,6281900,0.0,0.0,,
2022-10-05 00:00:00-04:00,67.5,69.83999633789062,66.87999725341797,69.51000213623047,5887900,0.0,0.0,,
2022-10-06 00:00:00-04:00,69.62999725341797,71.58000183105469,69.05999755859375,70.25,6465400,0.0,0.0,,
2022-10-07 00:00:00-04:00,68.01000213623047,68.16999816894531,63.11000061035156,64.83000183105469,10339300,0.0,0.0,,
2022-10-10 00:00:00-04:00,64.81999969482422,64.8499984741211,59.68000030517578,61.93000030517578,8861500,0.0,0.0,,
2022-10-11 00:00:00-04:00,60.720001220703125,60.880001068115234,58.34000015258789,59.470001220703125,9114200,0.0,0.0,,
2022-10-12 00:00:00-04:00,58.849998474121094,59.68000030517578,58.18000030517578,58.95000076293945,4573700,0.0,0.0,,
2022-10-13 00:00:00-04:00,56.209999084472656,61.369998931884766,54.93000030517578,60.630001068115234,10023000,0.0,0.0,,
2022-10-14 00:00:00-04:00,61.7400016784668,61.939998626708984,57.619998931884766,57.77000045776367,6372000,0.0,0.0,,38.415064884431864
2022-10-17 00:00:00-04:00,59.56999969482422,60.7599983215332,59.02000045776367,59.790000915527344,5882500,0.0,0.0,,42.53978681708246
2022-10-18 00:00:00-04:00,62.38999938964844,62.70000076293945,59.470001220703125,60.72999954223633,5006900,0.0,0.0,,42.020740776286544
2022-10-19 00:00:00-04:00,60.0099983215332,61.7400016784668,59.650001525878906,60.77000045776367,4201200,0.0,0.0,,46.03580826438909
2022-10-20 00:00:00-04:00,61.0,63.2599983215332,60.439998626708984,61.52000045776367,5535200,0.0,0.0,,48.527805483984714
2022-10-21 00:00:00-04:00,61.400001525878906,65.88999938964844,60.90999984741211,65.68000030517578,8204000,0.0,0.0,,51.52344987597336
2022-10-24 00:00:00-04:00,66.4800033569336,66.9000015258789,63.9900016784668,65.3499984741211,5918600,0.0,0.0,,42.97520822449212
2022-10-25 00:00:00-04:00,65.43000030517578,67.5999984741211,65.4000015258789,66.58999633789062,7056600,0.0,0.0,,44.39753247909089
2022-10-26 00:00:00-04:00,65.06999969482422,68.54000091552734,64.41000366210938,67.73999786376953,9192300,0.0,0.0,,45.258779711979564
2022-10-27 00:00:00-04:00,65.41000366210938,66.36000061035156,63.5,64.8499984741211,10071100,0.0,0.0,,50.04176407900407
2022-10-28 00:00:00-04:00,64.81999969482422,67.7699966430664,63.56999969482422,67.4800033569336,9835700,0.0,0.0,,61.72370446176036
2022-10-31 00:00:00-04:00,65.91999816894531,67.13999938964844,61.22999954223633,61.43000030517578,17974600,0.0,0.0,,53.595008038009254
2022-11-01 00:00:00-04:00,62.72999954223633,63.79999923706055,61.529998779296875,61.7400016784668,8319100,0.0,0.0,,55.15711610692881
2022-11-02 00:00:00-04:00,62.189998626708984,63.939998626708984,60.0,60.11000061035156,8274200,0.0,0.0,,49.037036597483635
2022-11-03 00:00:00-04:00,59.400001525878906,60.86000061035156,58.43000030517578,59.189998626708984,6630300,0.0,0.0,,52.83319521680439
2022-11-04 00:00:00-04:00,62.0,63.22999954223633,60.93000030517578,63.189998626708984,8120200,0.0,0.0,,56.28697514254673
2022-11-07 00:00:00-05:00,64.0999984741211,65.87999725341797,62.650001525878906,65.47000122070312,6388300,0.0,0.0,,58.35094952706787
2022-11-08 00:00:00-05:00,66.83000183105469,67.8499984741211,65.6500015258789,67.08999633789062,5588900,0.0,0.0,,60.54738594651251
2022-11-09 00:00:00-05:00,65.58000183105469,66.66999816894531,63.34000015258789,63.83000183105469,6384700,0.0,0.0,,53.55713122121869
2022-11-10 00:00:00-05:00,68.37000274658203,73.05999755859375,67.88999938964844,72.79000091552734,10452900,0.0,0.0,,59.538502542653575
2022-11-11 00:00:00-05:00,72.58999633789062,76.13999938964844,72.25,75.05000305175781,7264400,0.0,0.0,,62.37245337360304
2022-11-14 00:00:00-05:00,74.30999755859375,77.27999877929688,72.75,72.83000183105469,9269800,0.0,0.0,,57.76506254469309
2022-11-15 00:00:00-05:00,75.87000274658203,76.26000213623047,73.08000183105469,74.30000305175781,7025000,0.0,0.0,,58.09877031137532
2022-11-16 00:00:00-05:00,72.62000274658203,72.6500015258789,70.23999786376953,70.29000091552734,7869500,0.0,0.0,,56.53532086160443
2022-11-17 00:00:00-05:00,68.19999694824219,71.86000061035156,67.6500015258789,71.11000061035156,5800800,0.0,0.0,,54.55915194720099
2022-11-18 00:00:00-05:00,72.83000183105469,73.1500015258789,71.43000030517578,72.45999908447266,4745500,0.0,0.0,,65.7077735510561
2022-11-21 00:00:00-05:00,71.3499984741211,72.0,70.5199966430664,71.1500015258789,4135700,0.0,0.0,,63.02963262592226
2022-11-22 00:00:00-05:00,72.08999633789062,73.80999755859375,71.41999816894531,73.73999786376953,4756500,0.0,0.0,,68.38413834748144
2022-11-23 00:00:00-05:00,73.66999816894531,76.05000305175781,73.4800033569336,74.0,4303700,0.0,0.0,,70.33782551313242
2022-11-25 00:00:00-05:00,73.80000305175781,74.61000061035156,73.37000274658203,73.4000015258789,2006000,0.0,0.0,,65.46501935488493
2022-11-28 00:00:00-05:00,72.16000366210938,72.83999633789062,69.54000091552734,69.95999908447266,6493500,0.0,0.0,,56.5700894159928
2022-11-29 00:00:00-05:00,70.37000274658203,71.36000061035156,69.5999984741211,70.72000122070312,3992000,0.0,0.0,,55.44882189863142
2022-11-30 00:00:00-05:00,70.8499984741211,75.30999755859375,69.76000213623047,75.19999694824219,7606500,0.0,0.0,,66.463937907818
2022-12-01 00:00:00-05:00,75.5,75.91999816894531,72.7699966430664,73.98999786376953,4904500,0.0,0.0,,52.240472372929844
2022-12-02 00:00:00-05:00,71.83000183105469,73.12000274658203,70.95999908447266,73.04000091552734,4801200,0.0,0.0,,46.05417620341224
2022-12-05 00:00:00-05:00,72.7699966430664,73.20999908447266,70.5199966430664,71.56999969482422,4064700,0.0,0.0,,47.451451329110625
2022-12-06 00:00:00-05:00,71.86000061035156,71.86000061035156,69.19000244140625,69.73999786376953,4905500,0.0,0.0,,40.909078464447106
2022-12-07 00:00:00-05:00,68.76000213623047,70.88999938964844,68.43000030517578,70.13999938964844,3030500,0.0,0.0,,49.65067170318199
2022-12-08 00:00:00-05:00,71.19999694824219,73.2300033569336,70.69000244140625,72.16000366210938,4364600,0.0,0.0,,52.31584282436372
2022-12-09 00:00:00-05:00,71.05000305175781,72.23999786376953,70.36000061035156,70.52999877929688,3530200,0.0,0.0,,45.7952071455
2022-12-12 00:00:00-05:00,69.69000244140625,71.0,68.91000366210938,70.98999786376953,5151700,0.0,0.0,,49.638000864434325
2022-12-13 00:00:00-05:00,74.87999725341797,74.9000015258789,70.43000030517578,71.55999755859375,4856100,0.0,0.0,,44.57171494498138
2022-12-14 00:00:00-05:00,71.16999816894531,71.55000305175781,67.01000213623047,67.58999633789062,10941600,0.0,0.0,,36.52795006356224
2022-12-15 00:00:00-05:00,65.6500015258789,66.16999816894531,63.52000045776367,64.26000213623047,12351400,0.0,0.0,,32.76772640052013
2022-12-16 00:00:00-05:00,63.900001525878906,65.80999755859375,63.52000045776367,65.37999725341797,8463400,0.0,0.0,,40.53718510615894
2022-12-19 00:00:00-05:00,65.44999694824219,65.76000213623047,62.900001525878906,64.1500015258789,6366600,0.0,0.0,,36.684227372744154
2022-12-20 00:00:00-05:00,63.34000015258789,64.9800033569336,62.61000061035156,64.02999877929688,4571200,0.0,0.0,,22.50123212294784
2022-12-21 00:00:00-05:00,64.73999786376953,66.05000305175781,64.62999725341797,65.04000091552734,5063300,0.0,0.0,,27.747397621571423
2022-12-22 00:00:00-05:00,63.279998779296875,63.279998779296875,60.68000030517578,62.119998931884766,9874500,0.0,0.0,,25.27174096138984
2022-12-23 00:00:00-05:00,61.439998626708984,62.540000915527344,60.689998626708984,62.38999938964844,3351500,0.0,0.0,,28.017245789218293
2022-12-27 00:00:00-05:00,61.939998626708984,62.16999816894531,60.97999954223633,61.36000061035156,5072500,0.0,0.0,,29.133474877333185
2022-12-28 00:00:00-05:00,60.709999084472656,61.79999923706055,59.77000045776367,60.279998779296875,3576400,0.0,0.0,,26.252409451481142
2022-12-29 00:00:00-05:00,61.849998474121094,63.04999923706055,61.09000015258789,62.709999084472656,5253300,0.0,0.0,,27.680667465765026
2022-12-30 00:00:00-05:00,61.529998779296875,62.439998626708984,60.869998931884766,62.369998931884766,2650100,0.0,0.0,,29.47685477722871
2023-01-03 00:00:00-05:00,63.95000076293945,64.13999938964844,61.06999969482422,61.61000061035156,4364400,0.0,0.0,,26.759165862643627
2023-01-04 00:00:00-05:00,62.68000030517578,63.38999938964844,61.150001525878906,62.20000076293945,6189700,0.0,0.0,,26.831683224409844
2023-01-05 00:00:00-05:00,61.119998931884766,63.77000045776367,59.61000061035156,59.7400016784668,9253800,0.0,0.0,,28.999469126144078
2023-01-06 00:00:00-05:00,60.849998474121094,62.7400016784668,59.75,62.470001220703125,7144400,0.0,0.0,,45.052511669728545
2023-01-09 00:00:00-05:00,64.5999984741211,66.29000091552734,64.2300033569336,64.6500015258789,6408000,0.0,0.0,,48.09400608518865
2023-01-10 00:00:00-05:00,61.54999923706055,64.44999694824219,61.29999923706055,64.2699966430664,8248200,0.0,0.0,,50.3278553200821
2023-01-11 00:00:00-05:00,64.45999908447266,64.8499984741211,63.08000183105469,64.62999725341797,4889100,0.0,0.0,,51.61811811647043
2023-01-12 00:00:00-05:00,65.0,65.5999984741211,63.290000915527344,64.93000030517578,4807200,0.0,0.0,,49.691529579399365
2023-01-13 00:00:00-05:00,64.4000015258789,65.22000122070312,63.279998779296875,65.1500015258789,3409000,0.0,0.0,,60.013221586887944
2023-01-17 00:00:00-05:00,65.29000091552734,66.7300033569336,64.56999969482422,65.87000274658203,3902000,0.0,0.0,,61.168168304928784
2023-01-18 00:00:00-05:00,67.33999633789062,68.5199966430664,66.0999984741211,66.33000183105469,5834100,0.0,0.0,,66.55562287535986
2023-01-19 00:00:00-05:00,65.72000122070312,65.87999725341797,63.20000076293945,63.4900016784668,5883600,0.0,0.0,,59.5706659248066
2023-01-20 00:00:00-05:00,64.68000030517578,66.4000015258789,63.90999984741211,66.26000213623047,5133400,0.0,0.0,,60.37405418517348
2023-01-23 00:00:00-05:00,67.66999816894531,71.2699966430664,67.38999938964844,70.80000305175781,7583300,0.0,0.0,,69.77944757979847
